,LTP,1H67,Y81698,LONDON EUSTON,MANCHESTER PICCADILLY,   ,5  ,   ,14:10:00,14:12:30,14:12:30,VT,12:40:00,14:46:00
TB,LTP,2F21,Y52267,CREWE,LIVERPOOL LIME STREET,,1  ,   ,,14:16:00,14:16:00,NT,14:16:00,16:28:00
TF,LTP,1K11,P16458,CHESTER,CREWE,   ,10 ,,14:18:00,,14:18:00,AW,13:55:00,14:18:00
,LTP,1L79,P66181,LIVERPOOL LIME STREET,BIRMINGHAM NEW STREET,   ,6  ,SL ,14:16:30,14:19:00,14:19:00,LM,13:34:00,15:18:00
,LTP,1A92,Y81419,BLACKPOOL NORTH,LONDON EUSTON,   ,UFL,   ,,14:20:00,14:20:00,VT,13:02:00,15:59:00
TF,STP,****,R00776,LIVERPOOL LIME STREET,CREWE,   ,6  ,,14:21:00,,14:21:00,ZZ,13:07:00,14:21:00
TB,VAR,1D58,P16188,CREWE,CHESTER,,10 ,   ,,14:23:00,14:23:00,AW,14:23:00,14:49:00
TB,STP,5Z22,S00476,CREWE,LIVERPOOL SOUTH PW HL,,DFL,FL ,,14:24:00,14:24:00,NT,14:24:00,15:20:00
TF,LTP,1U33,P66304,LONDON EUSTON,CREWE,   ,4  ,,14:24:00,,14:24:00,LM,11:46:00,14:24:00
,LTP,1A40,Y81315,LIVERPOOL LIME STREET,LONDON EUSTON,   ,5  ,   ,14:23:30,14:25:30,14:25:30,VT,13:47:00,16:02:00
,LTP,5M43,P80014,SOUTHALL WCR,CARNFORTH STEAMTOWN,   ,11 ,   ,14:25:00,14:27:00,14:27:00,WR,10:19:00,19:09:00
,LTP,1W14,P16595,MILFORD HAVEN,MANCHESTER PICCADILLY,   ,6  ,   ,14:28:00,14:30:00,14:30:00,AW,09:10:00,15:08:00
,LTP,1A41,Y81318,MANCHESTER PICCADILLY,LONDON EUSTON,   ,1  ,FL ,14:29:00,14:31:30,14:31:30,VT,13:55:00,16:05:00
,LTP,1F45,P66047,BIRMINGHAM NEW STREET,LIVERPOOL LIME STREET,   ,11 ,   ,14:31:00,14:33:00,14:33:00,LM,13:36:00,15:12:00
,LTP,1M12,Y81751,GLASGOW CENTRAL,LONDON EUSTON,   ,UFL,   ,,14:38:00,14:38:00,VT,11:40:00,16:09:00
,STP,****,K01745,CREWE SOUTH YARD,MANCHESTER INT DPT (FL),   ,11 ,FL ,14:36:00,14:38:00,14:38:00,ZZ,14:30:00,16:14:00
,LTP,****,H32667,SHREWSBURY COLEHAM SS,SHREWSBURY COLEHAM SS,   ,12 ,   ,14:30:30,14:40:00,14:40:00,ZZ,21:20:00,16:32:00
TF,LTP,2A98,Y51054,LIVERPOOL LIME STREET,CREWE,   ,1  ,,14:42:00,,14:42:00,NT,12:28:00,14:42:00
,LTP,1F17,Y81569,LONDON EUSTON,LIVERPOOL LIME STREET,   ,6  ,   ,14:41:00,14:43:30,14:43:30,VT,13:07:00,15:19:00
,LTP,5K44,P93162,CHESTER,CREWE H.S.,   ,12 ,   ,14:41:00,14:44:00,14:44:00,LS,14:07:00,15:33:00
TB,LTP,2H49,Y52803,CREWE,MANCHESTER PICCADILLY,,1  ,   ,,14:48:00,14:48:00,NT,14:48:00,15:43:00
,LTP,1L80,P66183,LIVERPOOL LIME STREET,BIRMINGHAM NEW STREET,   ,5  ,   ,14:47:00,14:49:00,14:49:00,LM,14:04:00,15:48:00
,LTP,1D87,Y81529,LONDON EUSTON,CHESTER,   ,11 ,   ,14:47:30,14:50:30,14:50:30,VT,13:10:00,15:10:00
,LTP,1A43,Y81327,HOLYHEAD,LONDON EUSTON,   ,6  ,SL ,14:54:00,14:57:00,14:57:00,VT,12:53:00,16:37:00
,LTP,1F46,P66049,BIRMINGHAM NEW STREET,LIVERPOOL LIME STREET,   ,11 ,   ,14:54:00,14:57:00,14:57:00,LM,14:01:00,15:42:00
,LTP,1Z43,Y81884,CHESTER,LONDON EUSTON,   ,6  ,SL ,14:54:00,14:57:00,14:57:00,VT,14:35:00,16:37:00
TF,LTP,2K38,Y53191,MANCHESTER PICCADILLY,CREWE,   ,1  ,,14:57:00,,14:57:00,NT,14:01:00,14:57:00
,LTP,1S69,Y81856,LONDON EUSTON,GLASGOW CENTRAL,   ,DFL,   ,,14:59:00,14:59:00,VT,13:30:00,17:59:00
TF,LTP,1K15,C60391,DERBY,CREWE,   ,3  ,,14:59:00,,14:59:00,EM,13:42:00,14:59:00
,LTP,9M55,Y82431,GLASGOW CENTRAL,LONDON EUSTON,   ,5  ,   ,14:58:30,15:01:00,15:01:00,VT,12:00:00,17:33:00
TB,LTP,1U36,P66313,CREWE,LONDON EUSTON,,4  ,   ,,15:02:00,15:02:00,LM,15:02:00,17:50:00
TF,STP,0K27,N01037,WAVERTREE JN,CREWE,   ,10 ,,15:03:00,,15:03:00,TP,14:18:00,15:03:00
TB,LTP,1K18,C60397,CREWE,DERBY,,3  ,   ,,15:07:00,15:07:00,EM,15:07:00,16:23:00
TB,LTP,2F25,Y52281,CREWE,LIVERPOOL LIME STREET,,1  ,   ,,15:07:00,15:07:00,NT,15:07:00,17:29:00
,LTP,1V46,P16540,MANCHESTER PICCADILLY,MILFORD HAVEN,   ,6  ,   ,15:05:30,15:08:30,15:08:30,AW,14:31:00,20:27:00
,LTP,9S70,Y82470,LONDON EUSTON,EDINBURGH,   ,11 ,   ,15:07:00,15:10:00,15:10:00,VT,12:43:00,18:21:00
,LTP,1H68,Y81701,LONDON EUSTON,MANCHESTER PICCADILLY,   ,5  ,   ,15:10:30,15:12:30,15:12:30,VT,13:40:00,15:46:00
,LTP,****,H34822,ARPLEY SIDINGS,CREWE T.M.D. (E),   ,UDL,   ,14:42:00,15:13:00,15:13:00,ZZ,14:09:00,15:49:00
,LTP,****,P80268,CREWE T.M.D. (E),WARRINGTON ROYAL MAIL(DBS),   ,UDL,SL ,15:06:00,15:14:00,15:14:00,ZZ,15:00:00,15:52:00
TF,LTP,2K58,P17762,SHREWSBURY,CREWE,   ,7  ,,15:15:00,,15:15:00,AW,14:24:00,15:15:00
TF,VAR,1K12,P16461,CHESTER,CREWE,   ,11 ,,15:18:00,,15:18:00,AW,14:55:00,15:18:00
,LTP,1L81,P66186,LIVERPOOL LIME STREET,BIRMINGHAM NEW STREET,   ,6  ,SL ,15:17:00,15:19:00,15:19:00,LM,14:34:00,16:18:00
TB,STP,0F28,N01034,CREWE,WAVERTREE JN,,10 ,SL ,,15:20:00,15:20:00,TP,15:20:00,15:58:00
TB,LTP,2J60,P17708,CREWE,SHREWSBURY,,7  ,   ,,15:22:00,15:22:00,AW,15:22:00,16:14:00
,LTP,1A45,Y81332,LIVERPOOL LIME STREET,LONDON EUSTON,   ,5  ,   ,15:20:30,15:22:30,15:22:30,VT,14:47:00,16:59:00
TB,VAR,1D59,P16190,CREWE,CHESTER,,11 ,   ,,15:23:00,15:23:00,AW,15:23:00,15:46:00
TF,LTP,1U35,P66311,LONDON EUSTON,CREWE,   ,4  ,,15:24:00,,15:24:00,LM,12:46:00,15:24:00
,LTP,1A46,Y81334,MANCHESTER PICCADILLY,LONDON EUSTON,   ,1  ,FL ,15:27:00,15:29:30,15:29:30,VT,14:55:00,17:02:00
,LTP,1W60,P16627,CARMARTHEN,MANCHESTER PICCADILLY,   ,6  ,   ,15:27:30,15:30:00,15:30:00,AW,11:03:00,16:08:00
,LTP,1F47,P66052,BIRMINGHAM NEW STREET,LIVERPOOL LIME STREET,   ,11 ,   ,15:31:00,15:33:00,15:33:00,LM,14:36:00,16:10:00
TF,STP,5Z29,S00487,ALLERTON DEPOT,CREWE,   ,10 ,,15:36:00,,15:36:00,NT,14:46:30,15:36:00
,LTP,1M13,Y81753,GLASGOW CENTRAL,LONDON EUSTON,   ,UFL,   ,,15:38:00,15:38:00,VT,12:40:00,17:09:00
,LTP,5V42,P80018,CARNFORTH STEAMTOWN,SOUTHALL WCR,   ,UDL,   ,15:30:00,15:41:00,15:41:00,WR,11:23:00,20:46:00
TF,LTP,2A99,Y51061,LIVERPOOL LIME STREET,CREWE,   ,1  ,,15:42:00,,15:42:00,NT,13:28:00,15:42:00
,LTP,1F18,Y81572,LONDON EUSTON,LIVERPOOL LIME STREET,   ,6  ,   ,15:41:00,15:43:30,15:43:30,VT,14:07:00,16:20:00
,LTP,****,H34822,ARPLEY SIDINGS,CREWE T.M.D. (E),   ,12 ,   ,,15:44:00,15:44:00,ZZ,14:09:00,15:49:00
TB,STP,5Z25,S00482,CREWE,LIVERPOOL SOUTH PW HL,,10 ,FL ,,15:46:00,15:46:00,NT,15:46:00,16:31:00
TB,LTP,2H40,Y52757,CREWE,MANCHESTER PICCADILLY,,1  ,   ,,15:48:00,15:48:00,NT,15:48:00,16:43:00
,LTP,1L82,P66188,LIVERPOOL LIME STREET,BIRMINGHAM NEW STREET,   ,5  ,   ,15:47:00,15:49:00,15:49:00,LM,15:04:00,16:48:00
,LTP,1D88,Y81532,LONDON EUSTON,CHESTER,   ,11 ,   ,15:47:30,15:50:30,15:50:30,VT,14:10:00,16:10:00
,LTP,1A48,Y81341,HOLYHEAD,LONDON EUSTON,   ,6  ,SL ,15:54:00,15:57:00,15:57:00,VT,13:58:00,17:37:00
TF,LTP,2K39,Y53195,MANCHESTER PICCADILLY,CREWE,   ,1  ,,15:57:00,,15:57:00,NT,15:01:00,15:57:00
,LTP,1F48,P66054,WALSALL,LIVERPOOL LIME STREET,   ,11 ,SL ,15:54:30,15:57:30,15:57:30,LM,14:31:00,16:44:00
TF,LTP,1K17,C60395,DERBY,CREWE,   ,3  ,,15:59:00,,15:59:00,EM,14:42:00,15:59:00
,VAR,1S72,Y81859,LONDON EUSTON,GLASGOW CENTRAL,   ,DFL,   ,,15:59:30,15:59:30,VT,14:30:00,19:15:00
,LTP,9M56,Y82434,EDINBURGH,LONDON EUSTON,   ,5  ,   ,15:58:30,16:01:00,16:01:00,VT,12:52:00,18:34:00
TB,LTP,1U38,P66319,CREWE,LONDON EUSTON,,4  ,   ,,16:02:00,16:02:00,LM,16:02:00,18:52:00
TF,STP,5Z23,S00479,LIVERPOOL SOUTH PW HL,CREWE,   ,UDL,,16:02:00,,16:02:00,NT,15:26:00,16:02:00
TB,LTP,1K20,C60401,CREWE,DERBY,,3  ,   ,,16:07:00,16:07:00,EM,16:07:00,17:22:00
,LTP,1V48,P16542,MANCHESTER PICCADILLY,CARMARTHEN,   ,6  ,   ,16:05:30,16:08:30,16:08:30,AW,15:31:00,20:56:00
,LTP,9S77,Y82472,LONDON EUSTON,GLASGOW CENTRAL,   ,11 ,   ,16:07:30,16:10:30,16:10:30,VT,13:43:00,19:23:00
,LTP,****,H32570,DERBY R.T.C.(NETWORK RAIL),CREWE C.S. (L&NWR SITE),   ,2  ,   ,15:53:00,16:12:00,16:12:00,ZZ,06:39:00,16:17:00
,LTP,1H69,Y81704,LONDON EUSTON,MANCHESTER PICCADILLY,   ,5  ,   ,16:10:00,16:12:30,16:12:30,VT,14:40:00,16:46:00
TB,LTP,2F29,Y52291,CREWE,LIVERPOOL LIME STREET,,1  ,   ,,16:16:00,16:16:00,NT,16:16:00,18:28:00
TF,LTP,1K13,P16464,CHESTER,CREWE,   ,10 ,,16:18:00,,16:18:00,AW,15:55:00,16:18:00
,LTP,1L83,P66191,LIVERPOOL LIME STREET,BIRMINGHAM NEW STREET,   ,6  ,SL ,16:17:00,16:19:00,16:19:00,LM,15:34:00,17:18:00
TB,STP,5Z24,S00480,CREWE,ALLERTON DEPOT,,UDL,FL ,,16:20:00,16:20:00,NT,16:20:00,17:25:00
,LTP,1A93,Y81421,BLACKPOOL NORTH,LONDON EUSTON,   ,UFL,   ,,16:20:30,16:20:30,VT,15:00:00,17:59:00
TB,LTP,1D60,P16192,CREWE,CHESTER,,10 ,   ,,16:23:00,16:23:00,AW,16:23:00,16:46:00
TF,LTP,1U37,P66317,LONDON EUSTON,CREWE,   ,4  ,,16:24:00,,16:24:00,LM,13:46:00,16:24:00
,LTP,1A50,Y81345,LIVERPOOL LIME STREET,LONDON EUSTON,   ,5  ,   ,16:23:30,16:25:30,16:25:30,VT,15:47:00,18:02:00
,LTP,1W16,P16598,MILFORD HAVEN,MANCHESTER PICCADILLY,   ,6  ,   ,16:28:00,16:30:00,16:30:00,AW,11:10:00,17:08:00
,LTP,1A51,Y81347,MANCHESTER PICCADILLY,LONDON EUSTON,   ,1  ,FL ,16:29:00,16:31:30,16:31:30,VT,15:55:00,18:05:00
,LTP,1F49,P66057,BIRMINGHAM NEW STREET,LIVERPOOL LIME STREET,   ,11 ,   ,16:31:00,16:33:00,16:33:00,LM,15:36:00,17:11:00
,LTP,****,P86023,CARNFORTH D&U.G.L.,MANCHESTER INT DPT (FL),   ,5  ,   ,16:29:00,16:34:30,16:34:30,ZZ,14:15:00,18:08:00
,LTP,1M14,Y81756,GLASGOW CENTRAL,LONDON EUSTON,   ,UFL,   ,,16:37:30,16:37:30,VT,13:40:00,18:10:00
,LTP,****,P85006,BLETCHLEY RELIEF 1,MANCHESTER INT DPT (FL),   ,DFL,   ,16:22:30,16:40:00,16:40:00,ZZ,14:00:00,17:38:00
,LTP,****,P86020,CARLISLE,MANCHESTER INT DPT (FL),   ,UFL,   ,16:36:00,16:40:00,16:40:00,ZZ,14:25:00,18:03:00
TF,LTP,2A90,Y51019,LIVERPOOL LIME STREET,CREWE,   ,1  ,,16:42:00,,16:42:00,NT,14:28:00,16:42:00
,LTP,1F19,Y81575,LONDON EUSTON,LIVERPOOL LIME STREET,   ,6  ,   ,16:41:00,16:43:30,16:43:30,VT,15:07:00,17:20:00
TB,LTP,2H41,Y52762,CREWE,MANCHESTER PICCADILLY,,1  ,   ,,16:48:00,16:48:00,NT,16:48:00,17:43:00
,LTP,1L84,P66193,LIVERPOOL LIME STREET,BIRMINGHAM NEW STREET,   ,5  ,   ,16:47:00,16:49:00,16:49:00,LM,16:04:00,17:48:00
,LTP,1D89,Y81533,LONDON EUSTON,CHESTER,   ,11 ,   ,16:47:30,16:50:30,16:50:30,VT,15:10:00,17:11:00
,STP,0K29,N01038,WAVERTREE JN,CREWE C.S. (L&NWR SITE),   ,5  ,   ,16:52:30,16:54:00,16:54:00,TP,16:20:00,17:03:00
,LTP,1A53,Y81354,CHESTER,LONDON EUSTON,   ,6  ,SL ,16:54:00,16:57:00,16:57:00,VT,16:35:00,18:37:00
TF,LTP,2K30,Y53158,MANCHESTER PICCADILLY,CREWE,   ,1  ,,16:57:00,,16:57:00,NT,16:01:00,16:57:00
,LTP,1F50,P66059,BIRMINGHAM NEW STREET,LIVERPOOL LIME STREET,   ,11 ,SL ,16:55:30,16:57:30,16:57:30,LM,16:01:00,17:44:00
,LTP,1S78,Y81862,LONDON EUSTON,GLASGOW CENTRAL,   ,DFL,   ,,16:59:00,16:59:00,VT,15:30:00,19:59:00
TF,LTP,1K19,C60399,DERBY,CREWE,   ,3  ,,16:59:00,,16:59:00,EM,15:42:00,16:59:00
,LTP,9M84,Y82451,GLASGOW CENTRAL,LONDON EUSTON,   ,5  ,   ,16:58:30,17:01:00,17:01:00,VT,14:00:00,19:33:00
TB,LTP,1U40,P66325,CREWE,LONDON EUSTON,,4  ,   ,,17:02:00,17:02:00,LM,17:02:00,19:50:00
TF,STP,5Z26,S00484,LIVERPOOL SOUTH PW HL,CREWE,   ,10 ,,17:04:00,,17:04:00,NT,16:33:00,17:04:00
TB,LTP,1K22,C60405,CREWE,DERBY,,3  ,   ,,17:07:00,17:07:00,EM,17:07:00,18:21:00
,LTP,1V50,P16544,MANCHESTER PICCADILLY,MILFORD HAVEN,   ,6  ,   ,17:05:30,17:08:30,17:08:30,AW,16:31:00,22:41:00
,LTP,9S80,Y82475,LONDON EUSTON,EDINBURGH,   ,11 ,   ,17:08:00,17:10:00,17:10:00,VT,14:43:00,20:23:00
TB,STP,5Z27,S00485,CREWE,EARLESTOWN,,10 ,SL ,,17:12:00,17:12:00,NT,17:12:00,18:02:00
,LTP,1H70,Y81707,LONDON EUSTON,MANCHESTER PICCADILLY,   ,5  ,   ,17:11:00,17:13:00,17:13:00,VT,15:40:00,17:46:00
TF,LTP,2K62,P17764,SHREWSBURY,CREWE,   ,7  ,,17:15:00,,17:15:00,AW,16:24:00,17:15:00
TB,LTP,2H50,Y52806,CREWE,MANCHESTER PICCADILLY,,1  ,   ,,17:16:00,17:16:00,NT,17:16:00,18:22:00
TF,LTP,1K14,P16467,CHESTER,CREWE,   ,10 ,,17:18:00,,17:18:00,AW,16:55:00,17:18:00
,LTP,1A55,Y81359,LIVERPOOL LIME STREET,LONDON EUSTON,   ,UFL,   ,,17:18:30,17:18:30,VT,16:47:00,19:03:00
TB,VAR,2V12,P18406,CREWE,CARDIFF CENTRAL,,7  ,   ,,17:20:00,17:20:00,AW,17:20:00,23:39:00
,LTP,1L85,P66196,LIVERPOOL LIME STREET,BIRMINGHAM NEW STREET,   ,5  ,FL ,17:18:30,17:21:30,17:21:30,LM,16:34:00,18:18:00
TB,LTP,1D61,P16194,CREWE,CHESTER,,10 ,   ,,17:23:00,17:23:00,AW,17:23:00,17:46:00
TF,LTP,1U39,P66323,LONDON EUSTON,CREWE,   ,4  ,,17:24:00,,17:24:00,LM,14:46:00,17:24:00
,LTP,1A56,Y81361,MANCHESTER PICCADILLY,LONDON EUSTON,   ,1  ,FL ,17:27:00,17:29:00,17:29:00,VT,16:55:00,19:06:00
,LTP,1W64,P16629,CARMARTHEN,MANCHESTER PICCADILLY,   ,6  ,   ,17:27:00,17:30:00,17:30:00,AW,13:02:00,18:08:00
,LTP,1F51,P66062,BIRMINGHAM NEW STREET,LIVERPOOL LIME STREET,   ,11 ,   ,17:30:00,17:32:00,17:32:00,LM,16:36:00,18:11:00
,LTP,****,H36221,VALLEY NUCLEAR ELECTRIC,CREWE COAL SIDINGS (DRS),   ,UDL,   ,17:29:00,17:33:00,17:33:00,ZZ,14:57:00,17:38:00
,LTP,1M15,Y81759,GLASGOW CENTRAL,LONDON EUSTON,   ,UFL,   ,,17:38:00,17:38:00,VT,14:40:00,19:09:00
,LTP,****,H34455,CREWE T.M.D. (E),ARPLEY SIDINGS,   ,12 ,   ,17:38:00,17:40:00,17:40:00,ZZ,17:32:00,19:02:00
,LTP,****,P80058,WARRINGTON ROYAL MAIL(DBS),WILLESDEN PRDC,   ,5  ,FL ,17:35:00,17:43:00,17:43:00,ZZ,17:00:00,20:03:00
TF,LTP,2A91,Y51023,LIVERPOOL LIME STREET,CREWE,   ,1  ,,17:43:00,,17:43:00,NT,15:28:00,17:43:00
,LTP,1F20,Y81578,LONDON EUSTON,LIVERPOOL LIME STREET,   ,6  ,   ,17:42:00,17:44:30,17:44:30,VT,16:07:00,18:19:00
TB,LTP,2H42,Y52770,CREWE,MANCHESTER PICCADILLY,,1  ,   ,,17:48:00,17:48:00,NT,17:48:00,18:43:00
,LTP,1D90,Y81538,LONDON EUSTON,BANGOR (GWYNEDD),   ,11 ,   ,17:47:00,17:50:00,17:50:00,VT,16:10:00,19:18:00
,LTP,1L86,P66198,LIVERPOOL LIME STREET,BIRMINGHAM NEW STREET,   ,5  ,   ,17:48:00,17:50:00,17:50:00,LM,17:04:00,18:48:00
,LTP,1A58,Y81367,CHESTER,LONDON EUSTON,   ,6  ,SL ,17:54:00,17:57:00,17:57:00,VT,17:35:00,19:37:00
,LTP,1F52,P66064,BIRMINGHAM NEW STREET,LIVERPOOL LIME STREET,   ,11 ,SL ,17:55:30,17:57:30,17:57:30,LM,17:01:00,18:44:00
TF,LTP,2K31,Y53162,MANCHESTER PICCADILLY,CREWE,   ,1  ,,17:58:00,,17:58:00,NT,17:01:00,17:58:00
,LTP,1S82,Y81865,LONDON EUSTON,GLASGOW CENTRAL,   ,DFL,   ,,17:58:30,17:58:30,VT,16:30:00,20:59:00
TF,LTP,1K21,C60403,DERBY,CREWE,   ,3  ,,18:00:00,,18:00:00,EM,16:42:00,18:00:00
,LTP,9M86,Y82452,EDINBURGH,LONDON EUSTON,   ,5  ,   ,17:58:30,18:01:00,18:01:00,VT,14:52:00,20:32:00
TB,LTP,1U42,P66331,CREWE,LONDON EUSTON,,4  ,   ,,18:02:00,18:02:00,LM,18:02:00,20:51:00
,LTP,****,P86062,BLETCHLEY RELIEF 1,MANCHESTER INT DPT (FL),   ,DFL,   ,18:03:30,18:04:30,18:04:30,ZZ,15:32:00,19:08:00
,LTP,1O28,C11213,MANCHESTER PICCADILLY,BOURNEMOUTH,   ,5  ,FL ,18:04:00,18:07:00,18:07:00,XC,17:27:00,22:15:00
TB,LTP,1K24,C60409,CREWE,DERBY,,3  ,   ,,18:07:00,18:07:00,EM,18:07:00,19:24:00
,LTP,1V58,P16547,MANCHESTER PICCADILLY,CARDIFF CENTRAL,   ,6  ,   ,18:07:30,18:09:30,18:09:30,AW,17:31:00,20:58:00
,VAR,9S85,Y82478,LONDON EUSTON,GLASGOW CENTRAL,   ,11 ,   ,18:08:00,18:10:00,18:10:00,VT,15:43:00,21:15:00
,LTP,****,H33015,BESCOT HOLDING SIDINGS,CREWE T.M.D. (E),   ,UDL,   ,17:59:30,18:12:00,18:12:00,ZZ,16:42:00,18:19:00
,LTP,1H71,Y81710,LONDON EUSTON,MANCHESTER PICCADILLY,   ,5  ,   ,18:12:00,18:14:00,18:14:00,VT,16:40:00,18:46:00
TB,LTP,2H37,Y52739,CREWE,MANCHESTER PICCADILLY,,1  ,   ,,18:17:00,18:17:00,NT,18:17:00,19:21:00
TF,LTP,1K15,P16470,CHESTER,CREWE,   ,10 ,,18:18:00,,18:18:00,AW,17:55:00,18:18:00
,LTP,1L87,P66201,LIVERPOOL LIME STREET,BIRMINGHAM NEW STREET,   ,6  ,SL ,18:18:00,18:20:00,18:20:00,LM,17:34:00,19:18:00
,LTP,1P21,Y81782,LONDON EUSTON,BLACKPOOL NORTH,   ,11 ,   ,18:17:00,18:20:00,18:20:00,VT,16:33:00,19:30:00
TB,VAR,1D62,P16196,CREWE,CHESTER,,10 ,   ,,18:23:00,18:23:00,AW,18:23:00,18:46:00
,LTP,1A60,Y81372,LIVERPOOL LIME STREET,LONDON EUSTON,   ,5  ,   ,18:22:00,18:24:00,18:24:00,VT,17:47:00,20:04:00
TF,LTP,1U41,P66329,LONDON EUSTON,CREWE,   ,4  ,,18:24:00,,18:24:00,LM,15:46:00,18:24:00
,LTP,1W66,P16630,MILFORD HAVEN,MANCHESTER PICCADILLY,   ,6  ,   ,18:27:00,18:30:00,18:30:00,AW,13:08:00,19:08:00
,LTP,1A61,Y81373,MANCHESTER PICCADILLY,LONDON EUSTON,   ,1  ,FL ,18:28:00,18:31:00,18:31:00,VT,17:55:00,20:08:00
,LTP,1F53,P66067,BIRMINGHAM NEW STREET,LIVERPOOL LIME STREET,   ,11 ,SL ,18:30:00,18:32:00,18:32:00,LM,17:36:00,19:17:00
,LTP,1S87,Y81868,LONDON EUSTON,GLASGOW CENTRAL,   ,DFL,   ,,18:33:30,18:33:30,VT,16:57:00,21:44:00
,LTP,1M16,Y81762,GLASGOW CENTRAL,LONDON EUSTON,   ,UFL,   ,,18:37:00,18:37:00,VT,15:40:00,20:12:00
TF,LTP,2A92,Y51028,LIVERPOOL LIME STREET,CREWE,   ,1  ,,18:42:00,,18:42:00,NT,16:28:00,18:42:00
,LTP,1F22,Y81583,LONDON EUSTON,LIVERPOOL LIME STREET,   ,6  ,   ,18:43:00,18:45:00,18:45:00,VT,17:07:00,19:20:00
,LTP,1W18,P16600,SWANSEA,CHESTER,   ,11 ,   ,18:43:00,18:45:00,18:45:00,AW,15:10:00,19:05:00
TB,LTP,2H43,Y52773,CREWE,MANCHESTER PICCADILLY,,1  ,   ,,18:48:00,18:48:00,NT,18:48:00,19:39:00
,LTP,1L88,P66203,LIVERPOOL LIME STREET,BIRMINGHAM NEW STREET,   ,5  ,   ,18:48:00,18:50:00,18:50:00,LM,18:04:00,19:48:00
,LTP,****,P80095,WILLESDEN PRDC,SHIELDMUIR MAIL TERMINAL,   ,6  ,   ,18:50:00,18:51:30,18:51:30,ZZ,16:22:00,22:36:00
,VAR,****,H32418,CREWE C.S. (L&NWR SITE),CREWE C.S. (L&NWR SITE),   ,UFL,   ,18:41:00,18:53:00,18:53:00,ZZ,18:38:00,07:31:00
TF,LTP,2K32,Y53167,MANCHESTER PICCADILLY,CREWE,   ,1  ,,18:57:00,,18:57:00,NT,18:01:00,18:57:00
,LTP,1D91,Y81539,LONDON EUSTON,HOLYHEAD,   ,11 ,   ,18:55:30,18:58:30,18:58:30,VT,17:10:00,21:00:00
,LTP,1Z91,Y81893,LONDON EUSTON,CHESTER,   ,11 ,   ,18:55:30,18:58:30,18:58:30,VT,17:10:00,19:16:00
,LTP,1F54,P66069,BIRMINGHAM NEW STREET,LIVERPOOL LIME STREET,   ,6  ,   ,18:57:00,18:59:00,18:59:00,LM,18:01:00,19:42:00
,LTP,1S90,Y81869,LONDON EUSTON,GLASGOW CENTRAL,   ,DFL,   ,,18:59:00,18:59:00,VT,17:30:00,22:02:00
TF,LTP,1K23,C60407,DERBY,CREWE,   ,3  ,,19:00:00,,19:00:00,EM,17:42:00,19:00:00
,LTP,9M59,Y82439,GLASGOW CENTRAL,LONDON EUSTON,   ,5  ,   ,18:58:00,19:01:00,19:01:00,VT,16:00:00,21:37:00
TB,LTP,2N44,P67740,CREWE,NORTHAMPTON,,4  ,   ,,19:02:00,19:02:00,LM,19:02:00,21:07:00
TB,LTP,5H11,Y55640,CREWE,WILMSLOW,,1  ,   ,,19:02:00,19:02:00,NT,19:02:00,19:23:00
TF,LTP,1Z93,Y81897,LONDON EUSTON,CREWE,   ,11 ,,19:05:30,,19:05:30,VT,16:43:00,19:05:30
TB,LTP,1K26,C60413,CREWE,DERBY,,3  ,   ,,19:07:00,19:07:00,EM,19:07:00,20:22:00
,VAR,1V62,P16549,MANCHESTER PICCADILLY,CARMARTHEN,   ,6  ,   ,19:05:30,19:08:30,19:08:30,AW,18:31:00,00:06:00
,LTP,9S93,Y82481,LONDON EUSTON,EDINBURGH,   ,11 ,   ,19:05:00,19:12:00,19:12:00,VT,16:43:00,22:19:00
,LTP,1H72,Y81713,LONDON EUSTON,MANCHESTER PICCADILLY,   ,5  ,   ,19:10:00,19:12:30,19:12:30,VT,17:40:00,19:45:00
,LTP,1F23,Y81586,LONDON EUSTON,LIVERPOOL LIME STREET,   ,12 ,   ,19:13:30,19:16:00,19:16:00,VT,17:33:00,19:52:00
TF,LTP,1K16,P16472,CHESTER,CREWE,   ,10 ,,19:18:00,,19:18:00,AW,18:55:00,19:18:00
,LTP,1L89,P66206,LIVERPOOL LIME STREET,BIRMINGHAM NEW STREET,   ,6  ,SL ,19:16:30,19:19:00,19:19:00,LM,18:34:00,20:19:00
TF,LTP,2M10,P17823,SWANSEA,CREWE,   ,7  ,,19:20:00,,19:20:00,AW,14:35:00,19:20:00
,LTP,1A65,Y81384,LIVERPOOL LIME STREET,LONDON EUSTON,   ,5  ,   ,19:20:30,19:22:30,19:22:30,VT,18:47:00,21:02:00
TB,LTP,1D63,P16198,CREWE,CHESTER,,10 ,   ,,19:23:00,19:23:00,AW,19:23:00,19:46:00
TB,LTP,5D93,Y82015,CREWE,BARTON UNDER NEEDWOOD RSMD,,11 ,SL ,,19:24:00,19:24:00,VT,19:24:00,20:26:00
TF,LTP,1U43,P66334,LONDON EUSTON,CREWE,   ,5  ,,19:26:00,,19:26:00,LM,16:46:00,19:26:00
,LTP,****,Y10045,NEWTON HEATH T.M.D.,LEICESTER L.I.P.,   ,DFL,SL ,,19:29:00,19:29:00,ZZ,18:05:00,21:29:00
,LTP,1A66,Y81385,MANCHESTER PICCADILLY,LONDON EUSTON,   ,1  ,FL ,19:27:30,19:29:30,19:29:30,VT,18:55:00,21:06:00
